feature	VK_170831_025	VK_170831_037	VK_170831_043	VK_170831_073	VK_170831_079	VK_170831_103	VK_170831_115	VK_170831_163	VK_170831_169	VK_170831_175	VK_170831_187	VK_170901_037	VK_170901_055	VK_170901_061	VK_170901_091	VK_170901_097	VK_170901_121	VK_170901_139	VK_170901_151	VK_170901_163	VK_170901_175
strain	daf16	daf16	daf16	daf16	N2	daf16	N2	daf16	N2	daf16	N2	N2	N2	N2	daf16	N2	daf16	daf16	N2	N2	N2
578.7712_61.7	14568160.0	26441540.0	18035920.0	12425890.0	13120130.0	16408470.0	21032420.0	11375800.0	 4717317.0	18485140.0	 2558387.0	  548345.8	 5750104.0	 3933859.0	24048040.0	15560710.0	 1672968.1	 8113662.0	10538510.0	12326860.0	 5388136.6
579.2931_26.4	 402962.6	 449771.8	  49580.2	  49580.2	  49580.2	  49580.2	  49580.2	  62555.0	  49580.2	  49580.2	  49580.2	1624546.0	      0.0	      0.0	 615441.2	      0.0	      0.0	1302122.0	      0.0	      0.0	2511120.3
580.2803_41.1	2826979.0	1380602.0	 509024.0	2960113.0	  13042.8	 232481.5	  13042.8	1621140.0	  85064.2	1876758.0	1868250.0	2095225.0	1035146.0	 163638.1	2184182.0	1149081.0	 973284.6	3131975.0	2937534.0	4306177.0	 242675.8
580.2962_26.7	   9267.2	   9267.2	   9267.2	   9267.2	 239333.7	   9267.2	   9267.2	   9267.2	   9267.2	2424244.0	   9267.2	   9267.2	  32678.4	  32678.4	  32678.4	  32678.4	  32678.4	3819217.0	  32678.4	  32678.4	  32678.4
580.9825_59.4	15682.4	15682.4	15682.4	15682.4	15682.4	15682.4	15682.4	15682.4	15682.4	15682.4	15682.4	15682.4	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0	    0.0
581.9909_175.6	 575140.3	 720489.7	 933449.1	  11807.4	  11807.4	  11807.4	1559106.0	 749935.8	  11807.4	1199486.0	1397258.0	 672356.3	1548291.0	 108284.0	1036844.0	4208922.0	  27794.3	 325970.8	 400602.2	6910281.0	3403015.0
582.2209_41.9	 247695.2	  60417.4	   5482.9	  73153.1	   5482.9	  61028.7	 169523.4	 157796.2	1794174.0	 181211.1	1308639.0	1038818.0	 185366.3	 103663.2	 267639.8	 660389.5	 361735.9	1114387.0	1042825.0	3107075.0	 330816.0
582.2963_43	 245342.6	 388932.2	  22215.9	  22215.9	 573601.3	 650315.7	  22215.9	 743104.7	  22215.9	1473048.0	 427455.2	 722633.3	      0.0	  40098.7	1068109.0	 594912.8	1093261.9	1357906.0	1628559.0	1872915.0	      0.0
582.4366_26.7	 630579.3	  72043.0	 706715.3	  73299.5	  72043.0	  72043.0	  72043.0	 628942.5	  72043.0	  72043.0	 426395.8	 560661.4	      0.0	 576306.0	 798737.8	1003281.0	1649799.8	      0.0	1265611.0	3348377.0	 671787.9
582.6297_61.8	  12513.6	1838157.0	5952799.0	 954456.8	  12513.6	2836266.0	2026637.0	2569329.0	3183100.0	 959992.5	5943427.0	 332437.7	 130915.2	1966247.0	 130915.2	 130915.2	2079056.2	2158013.0	 130915.2	1908669.0	 130915.2
582.6471_55.5	 117740.8	 117740.8	 117740.8	 117740.8	 117740.8	 117740.8	 117740.8	 117740.8	 117740.8	 117740.8	 666605.8	2922730.0	      0.0	3941330.0	 829887.0	2462319.0	      0.0	 625308.9	1042405.0	 740451.0	2275531.5
582.9474_86.8	3304698.0	  36755.1	 373131.0	 288347.3	  36755.1	  36755.1	  36755.1	  36755.1	  36755.1	  36755.1	1885037.0	 886789.7	 624116.2	5727210.0	1019388.0	 580191.5	2161885.7	1831142.0	 487356.1	 505614.0	  12950.5
583.0409_95.2	 6757051.0	 2498186.0	  996023.0	 3233618.0	   47477.0	  975718.4	 2657606.0	 2653062.0	  113174.3	 3252187.0	16827460.0	 3339459.0	12100970.0	  302523.7	 5664647.0	 3629772.0	 2855807.7	  905190.7	 1371836.0	12763800.0	  459938.7
583.9325_79.9	4108754.0	4725078.0	2579280.0	3246394.0	1724095.0	1072524.0	2733355.0	4275161.0	   8727.3	2360812.0	5092913.0	1617827.0	3965656.0	  21139.5	1437588.0	2076097.0	2657840.2	1022505.0	1553030.0	6025436.0	 141997.9
584.2716_30	 476397.1	 257856.3	 559944.3	  35270.4	 396822.6	 276313.5	 676886.8	 566873.5	 362051.2	 214914.4	  35270.4	 349511.7	 515735.8	 384817.6	1455453.0	2467227.0	      0.0	      0.0	2897795.0	      0.0	 207404.3
584.4733_27.1	  81093.2	 367968.5	3879080.0	1003515.0	2239122.0	1455336.0	1013167.0	 831401.3	1274132.0	1077168.0	2160036.0	  81093.2	      0.0	      0.0	1112532.0	1446655.0	2083737.3	 983883.7	      0.0	      0.0	2109759.7
584.4991_53.5	       0.0	 6224919.0	 5688955.0	 9908933.0	 1700994.0	 9734550.0	       0.0	11177730.0	 1479322.0	 7329280.0	22882380.0	       0.0	  261782.8	 2468954.0	 9325257.0	 2868524.0	 5222793.9	24045290.0	  261782.8	 6303906.0	 8381243.4
584.5383_50.2	  521869	 6793478	32853820	  521869	11778340	11701090	16846160	  521869	16852560	 7748575	12440750	  521869	 6787290	       0	12302180	 6638057	13888940	20066000	10002960	 9567755	 3787981
584.7155_63.3	 5868359	 8945372	 5244890	 6469888	15961850	 6268798	 7461197	 2467178	 2102653	 6836279	 8163180	 1956330	 2142030	 3349509	 3735484	 7861252	 8320965	10018240	 1324855	 6822073	 1449480
585.1881_85.2	 113121.3	 113121.3	2159578.0	 113121.3	 113121.3	 113121.3	 113121.3	 113121.3	 113121.3	 113121.3	 113121.3	 113121.3	  35511.3	  15367.5	  15367.5	  15367.5	  15367.5	  15367.5	  15367.5	  15367.5	  15367.5
585.3977_28.7	  64881.0	  37996.4	1974970.0	  37996.4	  37996.4	 116884.6	2109132.0	  37996.4	  37996.4	 117371.1	 920570.8	 622818.0	 320450.1	 293659.0	      0.0	1354510.0	      0.0	1030780.0	 838794.2	3950417.0	 146468.3
586.38_31.3	   51966.4	13019510.0	 3477890.0	   51966.4	  312302.1	  155304.9	 3448390.0	   51966.4	   51966.4	   51966.4	 1406702.0	  998707.4	  757239.3	 1000525.0	       0.0	 2515857.0	       0.0	 1519460.0	  799540.2	 9631587.0	  461961.0
586.64_55.4	 107182.9	 107182.9	3852843.0	 107182.9	 107182.9	 107182.9	 107182.9	 107182.9	 107182.9	 107182.9	 107182.9	 107182.9	      0.0	1837271.0	1601083.0	1076274.0	1822089.3	      0.0	2056467.0	      0.0	      0.0
586.7869_85.6	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	  15139.7	      0.0	      0.0	      0.0	1777555.0	      0.0	      0.0	      0.0	      0.0	      0.0
587.9883_91.2	1053650.0	1282341.0	1100910.0	1086666.0	  22441.1	  22441.1	1691858.0	 511693.3	  22441.1	4180703.0	 763649.3	3040190.0	2870868.0	  43921.2	1541786.0	1186025.0	 552920.6	      0.0	 586487.4	3204781.0	      0.0
588.1463_111.2	 6698365.0	 9840756.0	13082840.0	12730960.0	 1338401.0	 4488744.0	12686760.0	 9600890.0	  912580.4	16563880.0	 5184261.0	 4590870.0	10714030.0	 1730523.0	 6726849.0	 9948744.0	 3699259.1	 5855387.0	 2375865.0	18489960.0	  848914.7
588.377_28.7	  16916.6	  16916.6	 813645.0	  16916.6	  16916.6	  16916.6	 502344.2	  16916.6	  16916.6	  16916.6	 435193.0	  16916.6	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	1402020.0	1291705.0	      0.0
589.0032_80.3	 5159380	 5195673	 4290177	 5925766	 2146594	 2733879	 7361635	 5913765	 1932237	 9570862	 8122040	 4753564	 8505854	 4222158	 7918700	 6119155	 6849371	 5289975	 5638948	10082740	 4385615
589.912_78.2	1203779.0	1850373.0	1305988.0	1201746.0	  10828.8	  10828.8	1539612.0	 477673.1	  10828.8	 703994.2	 592206.0	1271407.0	1373316.0	      0.0	 808825.2	 890344.2	 662996.3	  60441.9	 187579.4	1462068.0	      0.0
590.0328_77.8	   10047.8	  167271.3	   10047.8	 2693812.0	   10047.8	   10047.8	   10047.8	   10047.8	   10047.8	   49679.9	  247306.2	13399380.0	   56157.8	   56157.8	   56157.8	   56157.8	   56157.8	 5634602.0	   56157.8	   56157.8	   56157.8
590.391_26.8	  20090.3	  37895.9	 474223.6	2076196.0	  34577.6	  20090.3	 287786.4	  20090.3	  20090.3	 599789.8	 215527.1	 257039.6	      0.0	 239005.5	      0.0	 241454.5	      0.0	 592269.4	  81786.4	1063031.0	      0.0
590.9155_91.9	2890139.0	3333531.0	      0.0	1665614.0	      0.0	      0.0	 642212.9	1577198.0	2603640.0	2301417.0	2822820.0	1599031.0	 742281.0	  83861.4	 880842.1	 603621.8	3115697.3	  71453.9	 529874.1	6068475.0	  71453.9
591.0884_111.1	     0.0	     0.0	317861.1	     0.0	     0.0	     0.0	     0.0	     0.0	179013.7	     0.0	     0.0	     0.0	 57227.2	 89779.0	 57227.2	 57227.2	 57227.2	 57227.2	 57227.2	 57227.2	 57227.2
592.2007_99.2	 260363.9	 166623.9	   4377.6	2822846.0	   4377.6	   4377.6	   4377.6	   4377.6	   4377.6	 368655.4	  72591.4	   4377.6	 954390.3	  92485.0	1183249.0	 398041.0	2441033.7	  92485.0	  92485.0	2164989.0	  92485.0
592.3206_27.8	      0.0	 143634.2	      0.0	      0.0	      0.0	      0.0	      0.0	  78398.1	 368902.7	      0.0	      0.0	      0.0	  53514.7	  53514.7	  53514.7	  53514.7	  53514.7	  53514.7	  53514.7	  53514.7	1592453.0
592.3709_29	  15358.1	  15358.1	1254479.0	  15358.1	  15358.1	  15358.1	 414365.0	  15358.1	  15358.1	  15358.1	 683343.6	 515767.4	 478634.3	 231372.7	      0.0	1192067.0	      0.0	 297422.4	 519651.2	1556442.0	      0.0
592.9155_228	1453844.0	1124908.0	1131325.0	1251451.0	  47413.7	 326980.2	1428091.0	1522846.0	  32270.4	2700849.0	2518608.0	1981758.0	3278447.0	 812621.4	1507823.0	1594770.0	1857654.1	 947240.8	1160627.0	3704304.0	 126585.8
593.4791_25.3	1684834.0	      0.0	      0.0	      0.0	      0.0	1945626.0	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	  54907.3	  54907.3	  54907.3	  54907.3	  54907.3	  54907.3	  54907.3	  54907.3	  54907.3
593.6633_291.4	      0.0	      0.0	      0.0	      0.0	1357877.0	      0.0	      0.0	      0.0	      0.0	      0.0	1994021.0	1951466.0	  38060.4	  38060.4	  38060.4	  38060.4	  38060.4	  38060.4	  38060.4	  38060.4	 395459.5
594.5086_26	  213503.9	  213503.9	  213503.9	  213503.9	  213503.9	  213503.9	  213503.9	  213503.9	  213503.9	  213503.9	  213503.9	 1579330.0	       0.0	       0.0	       0.0	       0.0	       0.0	 8498654.0	  389073.5	13974710.0	       0.0
594.672_64	  34227.7	  34227.7	  34227.7	  34227.7	  34227.7	  34227.7	  34227.7	  34227.7	  34227.7	  34227.7	  34227.7	 798582.8	      0.0	  94898.3	      0.0	4186151.0	 913967.7	      0.0	  22960.6	      0.0	      0.0
595.7749_122.6	   13678.2	   13678.2	   13678.2	13317900.0	   13678.2	   13678.2	   13678.2	   13678.2	   13678.2	   13678.2	   13678.2	   13678.2	    1884.6	    1884.6	    1884.6	    1884.6	    1884.6	12872220.0	    1884.6	    1884.6	    1884.6
595.7963_136.9	   75402.7	11326160.0	  653674.1	   75402.7	   75402.7	 1258964.0	 2140816.0	   75402.7	   75402.7	   75402.7	   75402.7	 1160909.0	 4167454.0	  419458.8	  810054.9	  982875.9	  313048.3	       0.0	       0.0	 9114194.0	  431981.5
596.0052_106.9	2508852.0	3480121.0	 725284.7	3299141.0	 458578.8	2055432.0	1339141.0	1929821.0	  33846.5	1728562.0	1433597.0	1319667.0	2837120.0	 141305.9	1031970.0	 863250.4	1228496.4	 327731.7	1181460.0	 999069.9	 458672.1
596.8084_59.6	       0.0	       0.0	  495544.3	       0.0	       0.0	       0.0	       0.0	       0.0	 1380626.0	 5168956.0	  548661.3	 1885674.0	11419450.0	  782132.2	  149712.7	  149712.7	  149712.7	  852519.8	  356510.5	  671345.7	  367460.8
597.1098_109.6	 312697.0	 407899.5	 554915.1	 272075.2	  10463.0	  10463.0	 555240.5	 476076.1	  10463.0	 934471.8	 867031.6	  10463.0	1042677.0	      0.0	 610313.7	 896707.5	 335794.9	 145401.3	 361532.3	 620210.3	      0.0
598.8247_134.2	 101294.1	2191972.0	 101294.1	 101294.1	 101294.1	3539170.0	3347250.0	2419255.0	1779711.0	2881701.0	3026652.0	2210240.0	2122700.0	      0.0	3732810.0	      0.0	2557844.9	2983451.0	1803117.0	2073901.0	1646305.0
598.8282_63	   5984.1	 172152.6	   5984.1	   5984.1	   5984.1	 306051.9	 261325.6	 274661.9	 487690.1	 233145.1	 515999.3	 288219.5	 229034.5	1694090.0	 236656.3	  17777.2	 255097.1	 326630.3	 357821.2	 132832.3	 313036.5
599.9048_77.6	1962287.0	5085168.0	1033939.0	5407755.0	      0.0	      0.0	1427032.0	1657981.0	  25198.1	4642796.0	2120301.0	1451278.0	1435284.0	  38735.1	1255062.0	1854314.0	1202100.4	 919699.4	1035720.0	6444827.0	  38735.1
600.3141_44.7	  12928.4	  12928.4	  12928.4	  12928.4	  12928.4	  12928.4	  12928.4	  12928.4	  12928.4	  12928.4	 566853.9	  49807.1	      0.0	      0.0	      0.0	      0.0	      0.0	      0.0	 101621.7	1455110.0	      0.0
600.4682_27.9	 1429735.0	 1022868.0	 3785506.0	 5084634.0	 3033956.0	 1876344.0	 8740176.0	 3944214.0	 2985575.0	 2359582.0	 4188807.0	12314920.0	  979173.3	 1616839.0	 2122693.0	 1927801.0	 4073336.8	18175080.0	 1800024.0	 1266940.0	10753606.6
600.4743_39.9	 4180889.0	12869930.0	 5432981.0	 4124114.0	 4116892.0	 5603700.0	 5864496.0	12455220.0	 3144023.0	 1208050.0	10291540.0	  221466.9	 4907288.0	 1843843.0	13856830.0	 5859796.0	 7372504.7	       0.0	 5480233.0	 1828625.0	 6094271.2
600.6885_57.1	12241000.0	  140606.7	 4734522.0	  140606.7	  140606.7	  140606.7	  140606.7	  140606.7	  140606.7	  140606.7	  140606.7	 2089851.0	12227040.0	       0.0	 2146658.0	 6165483.0	 1540398.1	 7457445.0	 1021971.0	 7453948.0	       0.0
