"","VK_170831_025","VK_170831_037","VK_170831_043","VK_170831_073","VK_170831_103","VK_170831_163","VK_170831_175","VK_170901_091","VK_170901_121","VK_170901_139","VK_170831_079","VK_170831_115","VK_170831_169","VK_170831_187","VK_170901_037","VK_170901_055","VK_170901_061","VK_170901_097","VK_170901_151","VK_170901_163","VK_170901_175"
"Label","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","daf16","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2","N2"
"283.0184_214.4"," 0.815041862"," 0.686661665"," 0.002794432"," 1.581638459","-0.597090058"," 0.161288987"," 1.399978369"," 0.078712906"," 0.216175382","-0.294220143","-0.441793149","-0.292715277","-0.150752753","-0.367356645","-0.521977832"," 0.441136548","-3.093599023"," 0.960847543","-0.960811560"," 1.050459541","-0.674419256"
"283.019_121.5"," 0.29868743"," 0.51081920"," 0.07537879"," 1.05325103"," 0.01400800"," 0.35816834"," 0.56545868"," 0.21794208","-0.20036143"," 0.24426892","-0.62447886"," 0.35591862","-0.25987280"," 0.26800208"," 0.03614476"," 0.70632068","-4.04934728"," 0.10154262","-0.15827776"," 0.58395296","-0.09752604"
"283.1016_94.4"," 0.6871053"," 0.8276325"," 0.5580253"," 0.6142111"," 0.6913971","-2.0567549","-2.0567549"," 1.0209003"," 0.3692314"," 0.5382553","-1.0552304"," 0.7401239","-1.0376704"," 0.4689038","-2.0567549"," 0.3059313"," 0.2356565"," 0.1686967"," 0.2299903"," 0.3641413"," 0.4429636"
"283.1168_26.8","-0.96581424","-0.81935686"," 0.52909041","-0.77614318"," 0.02076985"," 0.07862357","-0.75463177"," 0.38439668"," 0.23551640"," 0.99781114"," 1.23130728","-1.47832031"," 1.28805285","-0.69971904"," 0.81101292","-0.28246260"," 1.44023471","-0.11222461"," 0.66220917","-2.47990796"," 0.68955559"
"283.15_22.7","-0.05279051"," 0.13290295","-0.81009037"," 0.05837166"," 0.78759092"," 0.38227317"," 0.07408397"," 0.41867078"," 0.04116325"," 0.68106883"," 1.28146994","-0.74992228"," 1.21040672","-0.25819732","-2.38253050","-0.36173535"," 0.05306085","-1.63273201"," 0.62869432","-1.35953274"," 1.85777372"
"283.8193_48.6"," 0.29966728","-0.07028036"," 0.44255008","-0.37892722"," 0.59863677"," 0.14937394"," 0.39201400","-0.58793918"," 0.23303380","-0.01393192"," 0.56809731","-0.17403211"," 0.60886346"," 0.61209303"," 0.16881698"," 0.14887955","-0.05629581"," 0.21478256"," 0.48608326","-4.11926991"," 0.47778449"
"283.9431_51.7"," 0.77884832"," 0.75464944"," 0.98197858","-2.82881931"," 0.86602506","-0.02504214","-0.13753586"," 0.07279106","-0.22536158"," 0.69894445","-1.01984120"," 0.80832398","-1.02681209"," 0.15519067"," 0.56017193"," 0.73096119","-1.58974470"," 0.95942219","-0.32362003"," 0.72710928","-0.91763924"
"283.988_72.5"," 0.71445276"," 0.79711368"," 0.35789108"," 0.84219903","-2.31763099"," 0.65840084"," 0.73437493"," 0.81185366"," 0.43046718","-0.25881628","-1.29257121"," 0.45290101","-1.27397172"," 0.42501125","-2.35338545"," 0.66630271","-0.03577392"," 0.48029943","-0.66248202"," 0.62320212"," 0.20016192"
"284.0091_66.7","-1.5617934","-1.5617934"," 0.9017887"," 0.8727312"," 0.7957919","-1.5617934"," 0.8459118"," 0.3409191"," 0.4294999"," 0.4402333","-0.6788508","-1.5617934","-0.6633700"," 1.0233981","-1.5617934"," 0.2511564"," 0.6414911"," 0.8199888"," 0.2098899"," 0.8098166"," 0.7685708"
"284.0104_279.2"," 0.5285338","-2.3824175"," 0.6930371"," 0.9143416"," 1.0400635"," 0.9012023"," 0.9910526"," 0.7493577","-0.7621073","-0.6541493","-0.8349408"," 0.5606235","-0.8256798"," 0.2424123","-1.6798994"," 0.8012515","-0.2301532"," 0.5004428","-1.4941261"," 0.6795810"," 0.2615735"
"284.0528_124.6"," 0.48488852"," 0.41498969"," 0.32637314"," 0.80588656","-0.82659243"," 0.66861340"," 0.78146723"," 0.63085567","-2.63496946","-0.09103115","-0.38298478"," 0.56331473","-0.38686317"," 0.91540993"," 0.07538064"," 0.63804306","-2.06912636"," 0.59834677"," 0.48241992"," 0.62428022","-1.61870213"
"284.1007_45.4","-0.47271172"," 0.49729588"," 0.52369000","-2.03854094"," 0.47987370","-1.95561652","-2.18845181"," 0.21857280","-0.09778934"," 0.74422656"," 0.85174556"," 1.13002688","-0.44702384"," 0.11299133"," 0.42947196"," 0.78723494"," 0.08719211"," 0.81792113"," 0.13914598"," 1.15381386","-0.77306852"
"284.1714_282.5","-1.4785561"," 0.5853361"," 0.6753870","-1.6648455"," 1.1374652","-1.6014149","-1.7232815","-1.3726867","-0.1011620"," 0.9089738","-0.3241405"," 1.1979551","-0.3241405"," 0.3723823"," 0.8458615"," 0.6417151"," 0.3642203"," 0.7515542"," 0.3560467"," 0.9577898","-0.2044596"
"284.2584_26.4","-0.36415172","-1.16586862"," 0.28249244","-0.91364817","-0.02749305","-0.08249269","-0.13151912"," 0.55128389"," 0.09041731"," 0.63599758","-2.32007047","-0.99601557","-1.10033384"," 1.46461370"," 1.91828286"," 0.15475866","-0.37136682"," 0.55128389"," 1.00201725"," 1.31485140","-0.49303893"
"284.3312_25.4","-0.1747524","-1.2929513","-0.7776974","-1.2042322"," 0.4150117"," 0.1783635","-0.4203955"," 0.5011830"," 0.9531754"," 0.6058903"," 0.3808777","-1.1952102"," 0.9803854"," 0.5326238"," 0.4263200","-0.3029861"," 1.3244064","-0.1576123"," 1.3711120","-2.6976382"," 0.5541265"
"285.0612_102.9"," 0.93532475"," 0.84132946"," 0.63829300"," 0.86898912","-2.01240436"," 0.74084315"," 0.76212985"," 0.33773617"," 0.43678903"," 0.44508273","-0.98275523","-2.04831891","-0.96407246"," 0.23044868","-2.04831891"," 0.21565898"," 0.67509645","-0.13662233"," 0.20970306"," 0.03874398"," 0.81632380"
"285.1099_25.8","-0.10400781"," 0.65462241"," 0.05612925"," 0.38889245"," 0.90121743"," 0.64510464"," 0.14851404","-1.41462414","-1.21530372","-1.16818956"," 1.32943365"," 1.12541415"," 0.93077572","-0.38074266"," 0.39491903","-1.65985947","-0.53397376"," 0.86401289"," 0.85178110","-2.12238174"," 0.30826609"
"285.1193_113.9"," 1.54656126"," 1.18024189"," 0.44467103"," 0.48684912"," 0.83273428"," 0.26774933","-0.42568049"," 0.06484832","-0.32813149","-0.05649404","-1.66037799"," 1.60170833","-2.05096789","-0.23107708"," 0.19203734"," 0.96235410","-1.11375214"," 0.33978581","-0.31181951","-0.09449728","-1.64674290"
"285.1386_127.1"," 0.3928313"," 0.5661983"," 0.4835778"," 0.4522157"," 0.5701418"," 0.3631786"," 0.4711357","-0.4308644"," 0.3789675"," 0.3697580","-1.7730674"," 0.7519855","-1.7483249"," 0.4422581","-3.1842476"," 0.1777104","-0.0148936"," 0.5458163"," 0.3401190"," 0.5607606"," 0.2847435"
"285.1696_28"," 0.53916455","-0.36947986"," 0.21790574"," 0.25620997"," 0.51435962"," 0.14422246","-0.43452746"," 0.46403046","-2.43258932"," 0.30578614"," 1.68646757","-0.03742567"," 0.71637782","-0.27502140"," 0.01040505","-2.76004608"," 0.53229677","-0.60410028"," 0.66739153"," 0.07962374"," 0.77894864"
"285.2058_22.2","-0.95162605"," 0.35139041"," 0.29153168"," 0.37201618"," 0.83348937"," 0.58469965"," 0.32533116","-0.01453230","-0.65580918"," 0.40664907"," 1.35995215"," 0.04751745"," 1.37073019"," 0.40483148","-0.16779652","-1.19839964"," 0.57478476","-0.48724808","-1.10741203","-3.05664059"," 0.71654085"
"285.2213_25.2"," 0.51877730"," 0.62173237","-2.20160302","-0.03603093","-0.99803500","-1.87540934"," 0.36028874"," 0.81999220"," 0.79504467"," 0.69430098","-0.55092325","-1.83310004","-0.54215719","-0.18704444"," 0.96231454"," 0.46683256"," 0.52120467","-0.19927316"," 1.13987271"," 0.47969935"," 1.04351628"
"285.2618_26.2","-0.31847320","-1.02360719"," 0.28403523","-0.73438315","-0.21307090","-0.10646302","-0.06956941"," 0.53454259","-0.62327612"," 0.61485622","-2.17310303","-0.97159318","-0.69855735"," 1.66468378"," 1.91285339"," 0.14760831","-0.82580128"," 0.63607278"," 0.99546256"," 1.47507087","-0.50728791"
"285.2789_23.7"," 0.064057876","-0.902981735","-1.133433062","-1.057797403","-0.128300016"," 0.133739644","-0.008913756"," 0.301383265","-0.893639450","-0.416930092"," 1.264304699","-1.640860806"," 2.065489474","-0.059027370"," 0.640582170","-0.830883116"," 1.188697302","-0.023678514"," 0.877795904","-1.075677012"," 1.636071999"
"285.3345_25"," 0.33970997","-0.51060591"," 0.84089944","-0.43126810"," 0.62099478"," 0.14238221","-0.12137406"," 0.22431522","-0.05454136"," 0.45956955"," 0.80644829","-0.67186714"," 0.96224162","-0.32780975"," 0.16200319","-0.27999092"," 0.76785903","-0.42606396"," 0.75225662","-3.76893524"," 0.51377652"
"285.9671_69.4"," 0.50497022"," 0.55274294"," 0.12358747"," 0.81932595","-1.27900006"," 0.89380419"," 1.11995368"," 1.24946288"," 1.16311412","-0.34644946","-1.70081564","-0.10011799","-1.73290606"," 0.15092710","-0.56772582"," 0.47557994","-1.27408061"," 0.72330009","-0.01487077"," 0.86795076","-1.62875292"
"285.9805_67.1","-0.230590700","-0.059975416"," 0.534411343","-0.004576172"," 0.355485667","-0.007825134","-0.110389390","-1.926022156"," 1.143768245","-1.677937008"," 0.668671563","-0.307278613"," 0.665228414","-0.670952076"," 0.547299055","-2.144297909"," 1.096038230"," 1.226656997"," 0.614936231"," 1.199264781","-0.911915954"
"286.1508_109.2"," 0.103991164"," 0.218583372"," 0.482069734","-0.561670239","-0.051717307","-0.853119423","-0.713693450","-0.800720534","-0.874397881"," 0.521093999","-0.007563468"," 0.984779946"," 0.641611436"," 0.635536803"," 0.583656491"," 0.699573864"," 0.610071176"," 0.858468207","-0.209684875"," 1.118063148","-3.384932164"
"286.1761_39.3","-0.1636863"," 0.3906494"," 1.8161166","-0.1811107","-0.2003579","-1.6020701","-1.3277396","-0.9792749","-0.6398215"," 1.0574788"," 2.3733591"," 1.0700527"," 0.2033710","-0.5420099","-0.3132784","-0.4130598","-0.9061809"," 0.1177200","-0.4475201"," 1.0436706","-0.3563081"
"286.2741_25.3"," 0.54875361","-0.58997800"," 1.15573726","-1.66060604","-0.78762623","-0.89532174","-1.53410400"," 0.21330071"," 1.09941645"," 0.46857000","-0.58280809","-1.53410400","-0.71741821"," 1.10712917"," 1.49592675"," 0.35176468","-0.72367144"," 0.37767629"," 1.42985723"," 0.70503057"," 0.07247503"
"286.3104_25.5","-0.5676434","-1.6486472"," 0.2884819","-1.6610787"," 0.4472562"," 0.2375595","-0.4477326"," 0.2771350"," 0.8211340"," 0.4099862"," 0.9799252","-1.6784567"," 1.4670522"," 0.3930959"," 0.1840803","-0.5271462"," 1.5114679","-1.4030305"," 1.2516266","-0.6520480"," 0.3169826"
"286.9419_192.2","-1.2811726","-1.0435727"," 1.6831300","-0.9955275","-0.2309267","-0.8999063","-1.0500728"," 0.4557648"," 0.6130741"," 0.6315548"," 0.1750749","-0.9897253"," 0.1683162","-1.5887248"," 1.9959741"," 0.3422447"," 0.9900502","-0.4074955"," 0.1254565"," 0.0136223"," 1.2928618"
"286.971_70.8"," 0.3075843","-0.2716449"," 1.1405209"," 0.6565229"," 1.0774674"," 0.3749810"," 0.8225207"," 0.5182970"," 0.5736176","-1.3924489"," 0.4500047","-0.4698943"," 0.4467041","-0.7648945","-0.2432619"," 0.8246034","-1.1021750"," 0.2834631","-3.0683170"," 0.5945472","-0.7581979"
"287.0132_66"," 0.6649509"," 0.7153265"," 0.6638086"," 0.5655862","-2.0238544","-2.0548819","-2.0548819"," 0.6005616"," 0.2640663"," 0.4476336","-1.1343134"," 0.2871994","-1.1181729"," 0.5563276"," 0.8469604"," 0.7243973"," 0.4384343"," 0.3316111"," 0.1757259"," 0.5714315"," 0.5320834"
"287.1365_29.9","-1.34782985","-0.17209687","-1.54807881","-0.95292544"," 0.65374914","-0.93780691","-1.13041514"," 1.20473233"," 1.29626436"," 0.14409779"," 0.98070498"," 1.04331392"," 0.30547248"," 0.52246810"," 0.90580984"," 0.23308090"," 0.66489176"," 0.07728426"," 0.11537448"," 0.24401031","-2.30210164"
"287.2774_26.5"," 0.34052921"," 0.06038808"," 0.30890698"," 0.14720980","-0.22474054"," 1.38150596","-0.63838815","-0.14415088"," 0.41154329"," 0.33569433","-0.16018468","-0.67012978","-0.14826933","-0.19036011"," 0.46943010","-0.02267770","-3.36707159","-0.55952103"," 0.44653652"," 0.10741944"," 2.11633008"
"287.9657_70.2"," 0.23903432"," 0.71328932"," 0.09828022"," 0.74836428"," 0.21032837"," 1.18141154"," 0.78070635"," 0.60081256"," 0.25395195","-0.36325685"," 0.74036213","-0.91915911"," 0.73427609","-0.25011583","-0.64130569","-0.48848877","-2.76531819","-0.47070458"," 1.16184952"," 0.47698506","-2.04130269"
"287.9794_53.8","-0.34637497","-0.19344412"," 0.21833539","-0.12630165"," 0.45625852","-0.08575518","-0.20493699"," 0.96227804"," 1.54666598","-1.71433301"," 0.88048420","-0.47479702"," 0.89511261","-0.89854199"," 1.00487543","-2.27195653","-1.29514734"," 0.73915413"," 0.56561210"," 1.14122095","-0.79840854"
"288.1664_114.2"," 0.6403444"," 0.7792044"," 0.7816901"," 0.7729340","-2.0262200"," 0.7729340"," 0.7973831"," 0.2713415"," 0.3823566"," 0.3966367","-0.9731092"," 0.5029260","-0.9540007","-2.0629529","-2.0629529"," 0.1653515"," 0.6424993","-0.2560523"," 0.1044074"," 0.5176553"," 0.8076237"
"288.1918_22.2","-1.24644503","-0.92898957"," 1.02278006","-1.20908890"," 0.32966245","-1.32434946","-1.12108873","-1.62649492","-1.71359915"," 0.61106246"," 0.34722009"," 1.33646658"," 0.50045163"," 0.68334061"," 0.96338293"," 0.36412534"," 0.47798040"," 0.76568873"," 0.65794401"," 1.03048524"," 0.07946521"
"288.2897_26.4"," 0.02960604","-1.60891537","-0.80303583","-1.51970533"," 0.69312874","-0.70626594","-1.40896576"," 0.16038864","-0.66773163"," 0.76955600"," 0.72213416","-1.20218303"," 1.67150665"," 0.52982280"," 0.35015813"," 0.09396129","-0.16054050","-0.13314136"," 2.07289248"," 0.17754158"," 0.93978824"
"289.0171_86.4"," 0.60710818"," 0.50130707","-0.02455879"," 0.26475115"," 0.42692074"," 0.46923523"," 0.46293298"," 0.37855790"," 0.58445621"," 0.18620419","-2.93875230"," 0.13337103","-2.90941917"," 0.44183948"," 0.12441766"," 0.13067978"," 0.83659723"," 0.16214277"," 0.11512836"," 0.23090160","-0.18382131"
"289.129_111.2"," 0.66467711"," 0.70269545","-0.70220551"," 0.70269545","-0.06322887"," 0.86739714"," 0.81904274"," 0.84538608"," 0.89754853","-1.38291865"," 0.24254363","-0.70690571"," 0.25664753"," 0.26732202","-0.40271980"," 1.06206871","-1.10242681"," 0.19550506","-3.00231122"," 0.60922855","-0.77004144"
"289.1619_122.5","-0.0969730"," 0.4903967"," 1.0916545","-0.7929258"," 0.5738877","-1.0949508","-1.1408125","-0.8844499","-0.7875277"," 0.5688518","-1.3014449"," 1.8089978","-1.4390507"," 0.5211422"," 0.9504573"," 0.9504573","-0.7651460"," 1.0323504","-0.1165901"," 1.3339877","-0.9023121"
"289.195_26.9","-0.84089288","-0.20753507"," 0.93821432","-0.65953987"," 0.59686949","-0.62439350","-0.72630087","-2.22982905","-2.15316204"," 0.66545936"," 0.52745776"," 1.13698696"," 0.19546003"," 0.60385291"," 0.86117814"," 0.06227423"," 0.59035677"," 0.83689439"," 0.75317043"," 0.89056287","-1.21708438"
"289.2063_89.6","-1.3606194","-1.1591255"," 0.7634878","-1.0688062","-0.4112307","-1.0414779","-1.1900034","-1.1799516","-0.9405704"," 0.3991053"," 0.1128348"," 1.2365595"," 0.1034687"," 0.7510076"," 0.8820741"," 0.1163338"," 2.4097380"," 0.5002124","-0.2749714"," 0.7737018"," 0.5782328"
"289.293_26.2"," 0.79184406","-0.69745099","-0.74883512"," 0.48217250"," 0.78359726","-0.64700873","-0.71195097"," 0.84157339","-1.09078539"," 0.40983716"," 1.06364009"," 0.14319325"," 0.96908459"," 0.49968591"," 0.55175019"," 0.05736231"," 1.03922702","-0.21734213","-2.46310520","-1.95778824"," 0.90129904"
"290.0009_83.2"," 1.128222259"," 1.164386193","-0.759809482"," 0.955464877","-1.008726710"," 0.755955751"," 0.683841355"," 0.915234846"," 1.313278222","-0.932965499","-2.223354034","-0.096623059","-1.252795629"," 0.602916621","-0.236255712"," 0.510039451","-1.092118124"," 0.332642018","-0.006266394"," 0.518762713","-1.271829663"
"290.134_81"," 0.31423204"," 0.41515719"," 0.63026024"," 0.07917746"," 0.28920915","-0.08371536"," 0.63193085"," 0.12758985","-0.03090710"," 0.30026472","-2.91977326"," 0.25535205","-2.88846917"," 0.26708410","-0.15417690"," 0.39846079"," 0.32730143"," 0.45059929"," 0.45466476"," 1.00305504"," 0.13270286"
"290.1453_115.2"," 1.334370514"," 1.834985136","-0.015172627"," 1.058898326"," 0.719635352"," 0.425924604","-0.001746308"," 1.049321431"," 0.799087278","-0.064723424","-1.755529203"," 0.182303351"," 0.045031406","-0.254211888","-0.812201239"," 0.252580360","-0.470624618","-0.727534695","-0.752789650","-0.421168894","-2.426435210"
"290.1644_123","-0.52920037","-0.27651062"," 0.88026828","-1.18238349","-0.10481510","-1.01937630","-0.94986062","-2.19550591","-1.31224737","-0.28830490"," 0.62457170"," 0.85295510","-0.41775566","-0.06688217"," 0.30119934"," 0.55099313"," 1.78886614"," 0.83782179"," 0.58972147"," 0.21129341"," 1.70515217"
"290.1711_45.7","-1.93545217","-1.76610730"," 0.69684074","-1.76139600"," 0.34759527"," 0.07622704","-1.80962496","-0.78925848","-0.65490684"," 0.51528413"," 0.41209459"," 0.96365223"," 0.57425503"," 0.67507355"," 0.68326496"," 0.43239519"," 0.55160768"," 0.65625680"," 0.59303467"," 0.86745353"," 0.67171035"
"291.0043_82"," 0.98387250","-0.55371192","-0.64319480","-0.54672491","-0.03028099"," 1.05438619"," 1.09189824"," 0.87552858"," 0.99470706","-0.67117518"," 0.28082898","-0.56396917"," 0.27361421"," 0.83728312","-0.23021605"," 1.06763526","-0.39875148","-2.30135669","-2.24398713"," 0.79954110","-0.07592693"
"291.012_262.8","-0.15148001","-0.02911994","-0.20593448"," 0.01213103"," 0.67430431"," 0.06382524","-0.05194287","-1.23253410","-1.14692343"," 1.19477380"," 1.12474278","-0.18326646"," 1.11667458","-0.52198389"," 1.34217183","-1.47594579"," 1.48831101"," 0.38992067"," 0.14615197","-2.45222957","-0.10164669"
"291.1428_89.6","-0.7189615","-0.0646529"," 0.6443815","-1.9076881"," 0.4324099"," 1.0400522","-2.0040148","-1.0139949"," 0.5360428"," 0.5479331","-0.2951788"," 0.8987131","-0.3070396"," 0.3163566"," 0.9621555"," 0.3619456"," 0.9843955"," 0.6161524"," 0.2654351"," 0.7882314","-2.0826741"
"291.1662_127.1","-1.0141329"," 0.2124296"," 0.4757500","-0.8142727"," 0.2840463","-0.2348460","-0.8875348","-2.5681798","-2.4815541"," 0.5060669"," 0.4820345"," 0.8517215"," 0.5145914"," 0.4159368"," 0.5141251"," 0.3897509"," 0.6559580"," 0.5019220"," 0.7055987"," 0.7242331"," 0.7663553"
"291.9129_70.2"," 0.4985228"," 0.2327009"," 0.3597225"," 0.4140524","-0.9139263"," 0.6240344"," 0.8213302"," 0.9954492"," 0.7987749","-0.3119464","-0.1706665","-0.4812162","-0.1902963","-0.2186091"," 0.7072055"," 0.2672846","-0.6632552"," 0.6773513","-0.6832180"," 0.8173607","-3.5806555"
"291.9337_70.9"," 0.4031466"," 0.7935365"," 0.2917598"," 1.0012127","-0.6803910"," 0.9357157"," 1.0397813"," 0.6657279"," 0.4345674","-0.3544003","-0.5277792"," 0.3410837","-0.5348433"," 0.1077869","-0.5486823"," 0.5437452","-0.8543238","-0.2891468"," 0.1759889"," 0.5861811","-3.5306668"
"291.9743_53.2","-1.25166031","-1.23591566","-0.24563120","-1.20601493"," 1.04871773","-0.49264520","-1.29878844","-0.47397169","-0.76662559"," 1.53776351","-0.62251328"," 0.17689821","-0.64917517"," 0.07297985"," 1.41430921"," 0.82273362"," 1.26268851"," 1.15622422"," 1.50279913","-0.06838750","-0.68378499"
"291.9766_149.5"," 0.63111373"," 0.27217767"," 0.26957675","-0.12067778"," 0.90690758"," 0.68967838","-0.60861691"," 0.15593954","-2.14294057"," 0.37293098"," 0.80396467","-0.78911618"," 0.34968874","-0.28127867"," 0.51575214"," 0.03140371"," 0.43043452"," 0.45887731"," 0.31866409","-3.15924080"," 0.89476113"
"291.9993_278.2"," 0.59632960"," 0.90941768"," 0.54049621"," 1.20447950","-0.95082781","-1.74160164"," 0.86512178"," 0.60518655"," 0.01374204","-2.28866731","-0.45374077"," 0.43579925","-0.43720045"," 0.57192153","-1.32829680"," 0.69988164"," 0.88651058"," 0.83845136","-0.20154097"," 0.56426083","-1.32972281"
"292.1141_98.3","-1.2557411"," 0.9825237","-1.2557411"," 0.9686625","-1.2256840","-1.2557411"," 1.3194645"," 1.1728336"," 0.7208843"," 0.7275720","-0.3639641","-1.2557411","-0.3483284","-1.2557411","-1.2557411"," 0.5386191"," 0.9290456"," 0.1790810"," 0.4727853"," 0.3859907"," 1.0749608"
"292.1292_42.3","-1.431790835","-1.260024691"," 0.903531366","-1.212329432"," 0.631479424","-1.147656207"," 0.026785102","-2.896193169"," 0.588778089"," 0.474081821","-0.011761237"," 0.668219047"," 0.001160506"," 0.636152265"," 0.660336940"," 0.719158691"," 0.573999598"," 0.793928478"," 0.188585239"," 0.581250288"," 0.512308718"
"292.9017_209.4"," 0.5118089"," 0.8682165","-0.1499486"," 0.1177102","-0.3144925","-1.0531951","-1.3122533"," 0.1578543","-0.1746708"," 0.3553449"," 0.4396111","-0.4458757"," 0.4347112","-2.7181574"," 0.5284780"," 0.4811365"," 1.5268918","-0.5921660"," 0.3781119","-0.9459527"," 1.9068370"
"293.0634_64.6"," 1.2531075"," 0.7524039"," 0.4337907","-1.5226323","-0.7713536","-1.4771143"," 0.7574359"," 0.3020185"," 0.6142904"," 0.4795120","-0.3352551"," 0.7720910","-0.3188378","-1.9454605"," 0.6015055"," 0.2576884","-1.5350242"," 1.0176220"," 0.5434561"," 1.1984176","-1.0776616"
"293.1893_89.6","-1.1425232","-1.1425232"," 0.7072110","-1.1425232","-1.1156170","-1.1425232","-1.1425232"," 0.7938958"," 0.8788614"," 0.9460817","-0.3442328","-1.1425232","-0.3302362"," 0.5990546","-1.1425232"," 0.8584459"," 1.0067193"," 0.6590806"," 1.5327143"," 0.7166717"," 1.0890122"
"293.2183_104.9","-1.2313946"," 1.2947610"," 1.2774058"," 0.7275621","-1.2039516","-1.2313946","-1.2313946"," 0.5081192"," 0.5889275"," 0.6018744","-0.4171773","-1.2313946","-0.4029014","-1.2313946","-1.2313946"," 0.4269796"," 0.8020810"," 0.4285994"," 0.3778495"," 0.7821640"," 1.5960743"
